quote_date,region_name,price
2008-03-01,North West,1.533125
2008-03-01,Northern Ireland,1.7316666
2008-03-01,Scotland,1.8141667
2008-03-01,South East,1.6922221
2008-03-01,South West,1.6361539
2008-03-01,Wales,1.32125
2008-03-01,West Midlands,1.7581818
2008-03-01,Yorkshire & Humber,1.2325
2008-04-01,East Anglia,2.1184616
2008-04-01,East Midlands,1.451
2008-04-01,London,1.9705882
2008-04-01,North,1.7114286
2008-04-01,North West,1.532
2008-04-01,Northern Ireland,1.7883333
2008-04-01,Scotland,1.7663636
2008-04-01,South East,1.6916667
2008-04-01,South West,1.7584616
2008-04-01,Wales,1.335
2008-04-01,West Midlands,1.6192307
2008-04-01,Yorkshire & Humber,1.3033334
2008-05-01,East Anglia,2.1264286
2008-05-01,East Midlands,1.5081818
2008-05-01,London,1.744
2008-05-01,North,1.6785715
2008-05-01,North West,1.562
2008-05-01,Northern Ireland,1.8083334
2008-05-01,Scotland,1.582
2008-05-01,South East,1.7344444
2008-05-01,South West,1.7338462
2008-05-01,Wales,1.29375
2008-05-01,West Midlands,1.435
2008-05-01,Yorkshire & Humber,1.2975
2008-06-01,East Anglia,2.1142857
2008-06-01,East Midlands,1.2388889
2008-06-01,London,1.8647059
2008-06-01,North,1.88
2008-06-01,North West,1.5453334
2008-06-01,Northern Ireland,1.6625
2008-06-01,Scotland,1.7809091
2008-06-01,South East,1.7172222
2008-06-01,South West,1.7430769
2008-06-01,Wales,1.2900001
2008-06-01,West Midlands,1.4163636
2008-06-01,Yorkshire & Humber,1.2738461
2008-07-01,East Anglia,2.1633334
2008-07-01,East Midlands,1.585
2008-07-01,London,2.0405881
2008-07-01,North,1.7400001
2008-07-01,North West,1.6185714
2008-07-01,Northern Ireland,1.805
2008-07-01,Scotland,1.6936364
2008-07-01,South East,1.6894736
2008-07-01,South West,1.7921429
2008-07-01,Wales,1.2887499
2008-07-01,West Midlands,1.4415385
2008-07-01,Yorkshire & Humber,1.0745454
2008-08-01,East Anglia,2.095
2008-08-01,East Midlands,1.7154546
2008-08-01,London,1.83375
2008-08-01,North,1.8128573
2008-08-01,North West,1.6386666
2008-08-01,Northern Ireland,1.8249999
2008-08-01,Scotland,1.735
2008-08-01,South East,1.6765
2008-08-01,South West,1.8000001
2008-08-01,Wales,1.4785715
2008-08-01,West Midlands,1.565
2008-08-01,Yorkshire & Humber,1.0308334
2008-09-01,East Anglia,2.1957142
2008-09-01,East Midlands,1.5054545
2008-09-01,London,1.8935293
2008-09-01,North,1.9133334
2008-09-01,North West,1.6475
2008-09-01,Northern Ireland,1.8066667
2008-09-01,Scotland,1.6281818
2008-09-01,South East,1.7111111
2008-09-01,South West,1.7907143
2008-09-01,Wales,1.30125
2008-09-01,West Midlands,1.4258333
2008-09-01,Yorkshire & Humber,1.08
2008-10-01,East Anglia,2.2235713
2008-10-01,East Midlands,1.5436363
2008-10-01,London,1.9394444
2008-10-01,North,1.9133333
2008-10-01,North West,1.71375
2008-10-01,Northern Ireland,1.8033333
2008-10-01,Scotland,1.5590909
2008-10-01,South East,1.7505262
2008-10-01,South West,1.8650001
2008-10-01,Wales,1.29875
2008-10-01,West Midlands,1.523
2008-10-01,Yorkshire & Humber,1.1961539
2008-11-01,East Anglia,2.2120001
2008-11-01,East Midlands,1.800909
2008-11-01,London,1.901579
2008-11-01,North,1.7957143
2008-11-01,North West,1.62
2008-11-01,Northern Ireland,1.8033333
2008-11-01,Scotland,1.6225
2008-11-01,South East,1.7605263
2008-11-01,South West,1.9433333
2008-11-01,Wales,1.29625
2008-11-01,West Midlands,1.4466667
2008-11-01,Yorkshire & Humber,1.2184615
2008-12-01,East Anglia,2.1211112
2008-12-01,East Midlands,1.5899999
2008-12-01,London,1.9005264
2008-12-01,North,1.7728571
2008-12-01,North West,1.695
2008-12-01,Northern Ireland,1.7383333
2008-12-01,Scotland,1.5858334
2008-12-01,South East,1.794
2008-12-01,South West,1.9200001
2008-12-01,Wales,1.28375
2008-12-01,West Midlands,1.5475
2008-12-01,Yorkshire & Humber,1.2791667
2009-01-01,East Anglia,2.3023076
2009-01-01,East Midlands,1.798
2009-01-01,London,1.9066666
2009-01-01,North,1.7685715
2009-01-01,North West,1.612353
2009-01-01,Northern Ireland,1.794
2009-01-01,Scotland,1.6409091
2009-01-01,South East,1.75
2009-01-01,South West,1.9545455
2009-01-01,Wales,1.2485714
2009-01-01,West Midlands,1.4625
2009-01-01,Yorkshire & Humber,1.2016667
2009-02-01,East Anglia,2.3576922
2009-02-01,East Midlands,1.757
2009-02-01,London,1.7485714
2009-02-01,North,1.838
2009-02-01,North West,1.4692857
2009-02-01,Northern Ireland,1.64
2009-02-01,Scotland,1.7277778
2009-02-01,South East,1.829375
2009-02-01,South West,1.9207692
2009-02-01,Wales,1.2883333
2009-02-01,West Midlands,1.4191667
2009-02-01,Yorkshire & Humber,1.3045455
2009-03-01,East Anglia,2.3423078
2009-03-01,East Midlands,1.4881817
2009-03-01,London,1.9326667
2009-03-01,North,1.685
2009-03-01,North West,1.5071429
2009-03-01,Northern Ireland,1.6433334
2009-03-01,Scotland,1.769
2009-03-01,South East,1.7905883
2009-03-01,South West,2.1527274
2009-03-01,Wales,1.2385714
2009-03-01,West Midlands,1.4490908
2009-03-01,Yorkshire & Humber,1.3141667
2009-04-01,East Anglia,2.222
2009-04-01,East Midlands,1.508
2009-04-01,London,1.8994118
2009-04-01,North,1.82
2009-04-01,North West,1.5400001
2009-04-01,Northern Ireland,1.6375
2009-04-01,Scotland,1.6041666
2009-04-01,South East,1.946875
2009-04-01,South West,1.9338461
2009-04-01,Wales,1.28
2009-04-01,West Midlands,1.3816667
2009-04-01,Yorkshire & Humber,1.1776923
2009-05-01,East Anglia,2.1626666
2009-05-01,East Midlands,1.523
2009-05-01,London,1.849375
2009-05-01,North,1.4342858
2009-05-01,North West,1.5575
2009-05-01,Northern Ireland,1.4825001
2009-05-01,Scotland,1.5516667
2009-05-01,South East,1.7505262
2009-05-01,South West,1.9153845
2009-05-01,Wales,1.26625
2009-05-01,West Midlands,1.5116667
2009-05-01,Yorkshire & Humber,1.0946155
2009-06-01,East Anglia,2.3292859
2009-06-01,East Midlands,1.5833334
2009-06-01,London,1.9031578
2009-06-01,North,1.5833334
2009-06-01,North West,1.6357143
2009-06-01,Northern Ireland,1.3275
2009-06-01,Scotland,1.6446154
2009-06-01,South East,1.9031578
2009-06-01,South West,1.9438462
2009-06-01,Wales,1.245
2009-06-01,West Midlands,1.485
2009-06-01,Yorkshire & Humber,1.1261538
2009-07-01,East Anglia,2.2286668
2009-07-01,East Midlands,1.4699999
2009-07-01,London,1.7626314
2009-07-01,North,1.6116667
2009-07-01,North West,1.428125
2009-07-01,Northern Ireland,1.78
2009-07-01,Scotland,1.5684615
2009-07-01,South East,1.9695
2009-07-01,South West,1.8446153
2009-07-01,Wales,1.2275
2009-07-01,West Midlands,1.35
2009-07-01,Yorkshire & Humber,1.1438462
2009-08-01,East Anglia,2.297857
2009-08-01,East Midlands,1.6963636
2009-08-01,London,1.8057896
2009-08-01,North,1.61
2009-08-01,North West,1.5300001
2009-08-01,Northern Ireland,1.6719999
2009-08-01,Scotland,1.5109092
2009-08-01,South East,1.8657895
2009-08-01,South West,1.9399999
2009-08-01,Wales,1.26375
2009-08-01,West Midlands,1.3990909
2009-08-01,Yorkshire & Humber,1.1915385
2009-09-01,East Anglia,2.2446666
2009-09-01,East Midlands,1.605
2009-09-01,London,1.8280001
2009-09-01,North,1.608
2009-09-01,North West,1.4612501
2009-09-01,Northern Ireland,1.8983332
2009-09-01,Scotland,1.5523077
2009-09-01,South East,1.931579
2009-09-01,South West,1.87
2009-09-01,Wales,1.2128571
2009-09-01,West Midlands,1.3645453
2009-09-01,Yorkshire & Humber,1.2607691
2009-10-01,East Anglia,2.2464285
2009-10-01,East Midlands,1.52
2009-10-01,London,1.8125
2009-10-01,North,1.4742857
2009-10-01,North West,1.4975
2009-10-01,Northern Ireland,1.8983334
2009-10-01,Scotland,1.4723077
2009-10-01,South East,1.9133333
2009-10-01,South West,1.9207692
2009-10-01,Wales,1.2225
2009-10-01,West Midlands,1.3345455
2009-10-01,Yorkshire & Humber,1.1416667
2009-11-01,East Anglia,2.1933334
2009-11-01,East Midlands,1.4081819
2009-11-01,London,1.7752632
2009-11-01,North,1.4871428
2009-11-01,North West,1.3717647
2009-11-01,Northern Ireland,1.8266667
2009-11-01,Scotland,1.4684615
2009-11-01,South East,1.8960001
2009-11-01,South West,1.8771429
2009-11-01,Wales,1.3671428
2009-11-01,West Midlands,1.4336363
2009-11-01,Yorkshire & Humber,1.1908333
2009-12-01,East Anglia,2.2653847
2009-12-01,East Midlands,1.4988889
2009-12-01,London,1.7321053
2009-12-01,North,1.4871428
2009-12-01,North West,1.4235295
2009-12-01,Northern Ireland,1.895
2009-12-01,Scotland,1.4836364
2009-12-01,South East,1.8715
2009-12-01,South West,1.8757143
2009-12-01,Wales,1.25625
2009-12-01,West Midlands,1.3863636
2009-12-01,Yorkshire & Humber,1.2246153
2010-01-01,East Anglia,2.216
2010-01-01,East Midlands,1.5181819
2010-01-01,London,1.7868421
2010-01-01,North,1.3271428
2010-01-01,North West,1.4470588
2010-01-01,Northern Ireland,1.6899999
2010-01-01,Scotland,1.6346154
2010-01-01,South East,1.9255002
2010-01-01,South West,1.8814286
2010-01-01,Wales,1.3071429
2010-01-01,West Midlands,1.2533333
2010-01-01,Yorkshire & Humber,1.1181818
2010-02-01,East Anglia,2.0884614
2010-02-01,East Midlands,1.492
2010-02-01,London,1.5682353
2010-02-01,North,1.554
2010-02-01,North West,1.4742857
2010-02-01,Northern Ireland,2.248
2010-02-01,Scotland,1.6983333
2010-02-01,South East,1.7700001
2010-02-01,South West,1.7828571
2010-02-01,Wales,1.4250001
2010-02-01,West Midlands,1.179091
2010-02-01,Yorkshire & Humber,1.1416667
2010-03-01,East Anglia,2.1133335
2010-03-01,East Midlands,1.655
2010-03-01,London,1.6516666
2010-03-01,North,1.55
2010-03-01,North West,1.4906667
2010-03-01,Northern Ireland,1.9633332
2010-03-01,Scotland,1.5363636
2010-03-01,South East,1.7395
2010-03-01,South West,1.9071429
2010-03-01,Wales,1.525
2010-03-01,West Midlands,1.3770001
2010-03-01,Yorkshire & Humber,1.1038462
2010-04-01,East Anglia,2.116
2010-04-01,East Midlands,1.4727273
2010-04-01,London,1.5868421
2010-04-01,North,1.5439999
2010-04-01,North West,1.505
2010-04-01,Northern Ireland,2.0816667
2010-04-01,Scotland,1.702
2010-04-01,South East,1.7852381
2010-04-01,South West,1.9261538
2010-04-01,Wales,1.52
2010-04-01,West Midlands,1.3963636
2010-04-01,Yorkshire & Humber,1.265
2010-05-01,East Anglia,2.0723078
2010-05-01,East Midlands,1.4927273
2010-05-01,London,1.6505264
2010-05-01,North,1.4139999
2010-05-01,North West,1.515625
2010-05-01,Northern Ireland,2.0816667
2010-05-01,Scotland,1.7881818
2010-05-01,South East,1.7723811
2010-05-01,South West,1.955
2010-05-01,Wales,1.5416666
2010-05-01,West Midlands,1.4681817
2010-05-01,Yorkshire & Humber,1.2361538
2010-06-01,East Anglia,2.1976924
2010-06-01,East Midlands,1.595
2010-06-01,London,1.5326316
2010-06-01,North,1.3433334
2010-06-01,North West,1.425
2010-06-01,Northern Ireland,1.9749999
2010-06-01,Scotland,1.7133332
2010-06-01,South East,1.7552382
2010-06-01,South West,2.0676923
2010-06-01,Wales,1.4485713
2010-06-01,West Midlands,1.2616667
2010-06-01,Yorkshire & Humber,1.135
2010-07-01,East Anglia,2.0046666
2010-07-01,East Midlands,1.591
2010-07-01,London,1.5078948
2010-07-01,North,1.255
2010-07-01,North West,1.51625
2010-07-01,Northern Ireland,1.8683333
2010-07-01,Scotland,1.5425
2010-07-01,South East,1.6919047
2010-07-01,South West,1.9085714
2010-07-01,Wales,1.36875
2010-07-01,West Midlands,1.3518182
2010-07-01,Yorkshire & Humber,1.1792308
2010-08-01,East Anglia,2.068
2010-08-01,East Midlands,1.4527273
2010-08-01,London,1.5133333
2010-08-01,North,1.306
2010-08-01,North West,1.5088235
2010-08-01,Northern Ireland,1.8683333
2010-08-01,Scotland,1.6000001
2010-08-01,South East,1.7976191
2010-08-01,South West,1.8199999
2010-08-01,Wales,1.44125
2010-08-01,West Midlands,1.3372728
2010-08-01,Yorkshire & Humber,1.1791667
2010-09-01,East Anglia,2.2057142
2010-09-01,East Midlands,1.539091
2010-09-01,London,1.6205
2010-09-01,North,1.4166666
2010-09-01,North West,1.5152941
2010-09-01,Northern Ireland,2.1016667
2010-09-01,Scotland,1.5300001
2010-09-01,South East,1.6955
2010-09-01,South West,1.9842857
2010-09-01,Wales,1.4862499
2010-09-01,West Midlands,1.2941667
2010-09-01,Yorkshire & Humber,1.1761539
2010-10-01,East Anglia,2.1823077
2010-10-01,East Midlands,1.4754544
2010-10-01,London,1.6864706
2010-10-01,North,1.4183334
2010-10-01,North West,1.642
2010-10-01,Northern Ireland,2.1016667
2010-10-01,Scotland,1.5966667
2010-10-01,South East,1.8005002
2010-10-01,South West,1.83
2010-10-01,Wales,1.5485715
2010-10-01,West Midlands,1.2425
2010-10-01,Yorkshire & Humber,1.3041667
2010-11-01,East Anglia,2.1613333
2010-11-01,East Midlands,1.591
2010-11-01,London,1.5985714
2010-11-01,North,1.3066667
2010-11-01,North West,1.5375
2010-11-01,Northern Ireland,1.9583334
2010-11-01,Scotland,1.645
2010-11-01,South East,1.8375
2010-11-01,South West,2.0084615
2010-11-01,Wales,1.43375
2010-11-01,West Midlands,1.36
2010-11-01,Yorkshire & Humber,1.0991666
2010-12-01,East Anglia,2.286
2010-12-01,East Midlands,1.5454545
2010-12-01,London,1.5857896
2010-12-01,North,1.4516667
2010-12-01,North West,1.56875
2010-12-01,Northern Ireland,1.792
2010-12-01,Scotland,1.6641668
2010-12-01,South East,1.844762
2010-12-01,South West,1.9584615
2010-12-01,Wales,1.4875
2010-12-01,West Midlands,1.3466667
2010-12-01,Yorkshire & Humber,1.1358334
2011-01-01,East Anglia,2.1826665
2011-01-01,East Midlands,1.437
2011-01-01,London,1.648
2011-01-01,North,1.5600001
2011-01-01,North West,1.6264706
2011-01-01,Northern Ireland,1.782
2011-01-01,Scotland,1.6438463
2011-01-01,South East,1.898
2011-01-01,South West,2.1507692
2011-01-01,Wales,1.49875
2011-01-01,West Midlands,1.2666667
2011-01-01,Yorkshire & Humber,1.3716666
2011-02-01,East Anglia,1.9246668
2011-02-01,East Midlands,1.22
2011-02-01,London,1.6263157
2011-02-01,North,1.7950001
2011-02-01,North West,1.5329411
2011-02-01,Northern Ireland,1.924
2011-02-01,Scotland,1.7380002
2011-02-01,South East,1.9366667
2011-02-01,South West,2.012143
2011-02-01,Wales,1.48625
2011-02-01,West Midlands,1.3066667
2011-02-01,Yorkshire & Humber,1.2075
2011-03-01,East Anglia,1.8776923
2011-03-01,East Midlands,1.481
2011-03-01,London,1.6623529
2011-03-01,North,1.6171428
2011-03-01,North West,1.6811764
2011-03-01,Northern Ireland,2.2020001
2011-03-01,Scotland,1.6858333
2011-03-01,South East,1.978125
2011-03-01,South West,2.1658332
2011-03-01,Wales,1.4685714
2011-03-01,West Midlands,1.2966666
2011-03-01,Yorkshire & Humber,1.2876923
2011-04-01,East Anglia,1.8021429
2011-04-01,East Midlands,1.3709091
2011-04-01,London,1.75
2011-04-01,North,1.61
2011-04-01,North West,1.6482353
2011-04-01,Northern Ireland,2.0516665
2011-04-01,Scotland,1.5769231
2011-04-01,South East,1.8472222
2011-04-01,South West,2.123077
2011-04-01,Wales,1.48375
2011-04-01,West Midlands,1.2307693
2011-04-01,Yorkshire & Humber,1.2066666
2011-05-01,East Anglia,1.9693334
2011-05-01,East Midlands,1.4390908
2011-05-01,London,1.7559999
2011-05-01,North,1.6816667
2011-05-01,North West,1.6617647
2011-05-01,Northern Ireland,2.466
2011-05-01,Scotland,1.6991667
2011-05-01,South East,1.9835294
2011-05-01,South West,1.9228572
2011-05-01,Wales,1.4042857
2011-05-01,West Midlands,1.1907693
2011-05-01,Yorkshire & Humber,1.1633333
2011-06-01,East Anglia,1.9085714
2011-06-01,East Midlands,1.409
2011-06-01,London,1.6163157
2011-06-01,North,1.6999999
2011-06-01,North West,1.6817647
2011-06-01,Northern Ireland,2.0533333
2011-06-01,Scotland,1.6633334
2011-06-01,South East,1.8342104
2011-06-01,South West,2.2814286
2011-06-01,Wales,1.3242856
2011-06-01,West Midlands,1.420909
2011-06-01,Yorkshire & Humber,1.1791667
2011-07-01,East Anglia,1.9193333
2011-07-01,East Midlands,1.5618182
2011-07-01,London,1.7119999
2011-07-01,North,1.8716666
2011-07-01,North West,1.75875
2011-07-01,Northern Ireland,2.19
2011-07-01,Scotland,1.7223077
2011-07-01,South East,1.9415001
2011-07-01,South West,2.1421428
2011-07-01,Wales,1.585
2011-07-01,West Midlands,1.4284616
2011-07-01,Yorkshire & Humber,1.2608334
2011-08-01,East Anglia,1.9757143
2011-08-01,East Midlands,1.5709091
2011-08-01,London,1.7190001
2011-08-01,North,1.7457143
2011-08-01,North West,1.7041177
2011-08-01,Northern Ireland,2.19
2011-08-01,Scotland,1.765
2011-08-01,South East,1.9936843
2011-08-01,South West,2.1092858
2011-08-01,Wales,1.675
2011-08-01,West Midlands,1.4284616
2011-08-01,Yorkshire & Humber,1.2854545
2011-09-01,East Anglia,1.9685714
2011-09-01,East Midlands,1.5618182
2011-09-01,London,1.7921052
2011-09-01,North,1.66
2011-09-01,North West,1.762353
2011-09-01,Northern Ireland,2.19
2011-09-01,Scotland,1.8033333
2011-09-01,South East,2.095
2011-09-01,South West,2.2092857
2011-09-01,Wales,1.675
2011-09-01,West Midlands,1.5083333
2011-09-01,Yorkshire & Humber,1.2608334
2011-10-01,East Anglia,1.8542856
2011-10-01,East Midlands,1.7316666
2011-10-01,London,1.6627778
2011-10-01,North,1.7183334
2011-10-01,North West,1.67625
2011-10-01,Northern Ireland,2.248
2011-10-01,Scotland,1.6753846
2011-10-01,South East,1.7928572
2011-10-01,South West,2.1792858
2011-10-01,Wales,1.55625
2011-10-01,West Midlands,1.1891667
2011-10-01,Yorkshire & Humber,1.2608334
2011-11-01,East Anglia,1.9178572
2011-11-01,East Midlands,1.5691667
2011-11-01,London,1.6311765
2011-11-01,North,1.5714285
2011-11-01,North West,1.5417646
2011-11-01,Northern Ireland,1.7316666
2011-11-01,Scotland,1.6176924
2011-11-01,South East,1.7257895
2011-11-01,South West,2.0028572
2011-11-01,Wales,1.5271429
2011-11-01,West Midlands,1.1661538
2011-11-01,Yorkshire & Humber,1.1899999
2011-12-01,East Anglia,1.9335715
2011-12-01,East Midlands,1.6683334
2011-12-01,London,1.6076471
2011-12-01,North,1.41
2011-12-01,North West,1.6217647
2011-12-01,Northern Ireland,1.8966666
2011-12-01,Scotland,1.7207693
2011-12-01,South East,1.7645
2011-12-01,South West,2.1885715
2011-12-01,Wales,1.6485714
2011-12-01,West Midlands,1.2607691
2011-12-01,Yorkshire & Humber,1.1941667
2012-01-01,East Anglia,2.002143
2012-01-01,East Midlands,1.6718181
2012-01-01,London,1.6586667
2012-01-01,North,1.6142857
2012-01-01,North West,1.7105882
2012-01-01,Northern Ireland,1.9883333
2012-01-01,Scotland,1.8075
2012-01-01,South East,1.7522223
2012-01-01,South West,2.2523077
2012-01-01,Wales,1.7385714
2012-01-01,West Midlands,1.3266667
2012-01-01,Yorkshire & Humber,1.16
2012-02-01,East Anglia,1.7764286
2012-02-01,East Midlands,1.5272727
2012-02-01,London,1.6606667
2012-02-01,North,1.5979999
2012-02-01,North West,1.6252941
2012-02-01,Northern Ireland,1.9883333
2012-02-01,Scotland,1.6825
2012-02-01,South East,1.7252941
2012-02-01,South West,2.0883334
2012-02-01,Wales,1.5557142
2012-02-01,West Midlands,1.285
2012-02-01,Yorkshire & Humber,1.2199999
2012-03-01,East Anglia,1.8573334
2012-03-01,East Midlands,1.4583334
2012-03-01,London,1.71
2012-03-01,North,1.526
2012-03-01,North West,1.70125
2012-03-01,Northern Ireland,1.875
2012-03-01,Scotland,1.7276922
2012-03-01,South East,1.6585001
2012-03-01,South West,2.103846
2012-03-01,Wales,1.45375
2012-03-01,West Midlands,1.323077
2012-03-01,Yorkshire & Humber,1.1184615
2012-04-01,East Anglia,1.6949999
2012-04-01,East Midlands,1.2663636
2012-04-01,London,1.7217647
2012-04-01,North,1.5979999
2012-04-01,North West,1.6620001
2012-04-01,Northern Ireland,1.6959999
2012-04-01,Scotland,1.6953847
2012-04-01,South East,1.7822223
2012-04-01,South West,2.0230768
2012-04-01,Wales,1.55375
2012-04-01,West Midlands,1.3258333
2012-04-01,Yorkshire & Humber,1.2453845
2012-05-01,East Anglia,1.6828572
2012-05-01,East Midlands,1.2736363
2012-05-01,London,1.7357894
2012-05-01,North,1.2216667
2012-05-01,North West,1.5388235
2012-05-01,Northern Ireland,1.8575001
2012-05-01,Scotland,1.6853846
2012-05-01,South East,1.8088889
2012-05-01,South West,2.1854546
2012-05-01,Wales,1.48875
2012-05-01,West Midlands,1.2153846
2012-05-01,Yorkshire & Humber,1.1976923
2012-06-01,East Anglia,1.6714286
2012-06-01,East Midlands,1.320909
2012-06-01,London,1.7357894
2012-06-01,North,1.4771429
2012-06-01,North West,1.5970588
2012-06-01,Northern Ireland,1.7559999
2012-06-01,Scotland,1.7007693
2012-06-01,South East,1.8382353
2012-06-01,South West,2.0853846
2012-06-01,Wales,1.55375
2012-06-01,West Midlands,1.3076923
2012-06-01,Yorkshire & Humber,1.1508332
2012-07-01,East Anglia,1.7114285
2012-07-01,East Midlands,1.320909
2012-07-01,London,1.692381
2012-07-01,North,1.6816667
2012-07-01,North West,1.8342857
2012-07-01,Northern Ireland,1.7260001
2012-07-01,Scotland,1.8046153
2012-07-01,South East,1.8894117
2012-07-01,South West,2.1830769
2012-07-01,Wales,1.5225
2012-07-01,West Midlands,1.4375
2012-07-01,Yorkshire & Humber,1.2983333
2012-08-01,East Anglia,1.7107143
2012-08-01,East Midlands,1.2639999
2012-08-01,London,1.7110001
2012-08-01,North,1.4771429
2012-08-01,North West,1.6794118
2012-08-01,Northern Ireland,1.8959999
2012-08-01,Scotland,1.7815385
2012-08-01,South East,1.7109524
2012-08-01,South West,2.0615385
2012-08-01,Wales,1.5225
2012-08-01,West Midlands,1.4375
2012-08-01,Yorkshire & Humber,1.2453847
2012-09-01,East Anglia,1.91
2012-09-01,East Midlands,1.3572727
2012-09-01,London,1.7678947
2012-09-01,North,1.4771429
2012-09-01,North West,1.64875
2012-09-01,Northern Ireland,2.2616665
2012-09-01,Scotland,1.7715385
2012-09-01,South East,1.7135
2012-09-01,South West,2.1927273
2012-09-01,Wales,1.5342857
2012-09-01,West Midlands,1.426
2012-09-01,Yorkshire & Humber,1.2430769
2012-10-01,East Anglia,1.89
2012-10-01,East Midlands,1.2800001
2012-10-01,London,1.7299999
2012-10-01,North,1.3514286
2012-10-01,North West,1.68
2012-10-01,Northern Ireland,2.0733333
2012-10-01,Scotland,1.7238462
2012-10-01,South East,1.796111
2012-10-01,South West,2.1116667
2012-10-01,Wales,1.41625
2012-10-01,West Midlands,1.3775
2012-10-01,Yorkshire & Humber,1.2030768
2012-11-01,East Anglia,1.8057144
2012-11-01,East Midlands,1.31
2012-11-01,London,1.7170589
2012-11-01,North,1.3885714
2012-11-01,North West,1.5564705
2012-11-01,Northern Ireland,1.9566666
2012-11-01,Scotland,1.6738461
2012-11-01,South East,1.7436843
2012-11-01,South West,2.02
2012-11-01,Wales,1.4685714
2012-11-01,West Midlands,1.339
2012-11-01,Yorkshire & Humber,1.3263637
2012-12-01,East Anglia,1.8693334
2012-12-01,East Midlands,1.3258333
2012-12-01,London,1.6888889
2012-12-01,North,1.4671429
2012-12-01,North West,1.5594118
2012-12-01,Northern Ireland,1.645
2012-12-01,Scotland,1.6315384
2012-12-01,South East,1.7988889
2012-12-01,South West,2.1499999
2012-12-01,Wales,1.5175
2012-12-01,West Midlands,1.4263636
2012-12-01,Yorkshire & Humber,1.3016666
2013-01-01,East Anglia,1.6938462
2013-01-01,East Midlands,1.3358334
2013-01-01,London,1.5852633
2013-01-01,North,1.3885715
2013-01-01,North West,1.6976471
2013-01-01,Northern Ireland,2.0966666
2013-01-01,Scotland,1.6738461
2013-01-01,South East,1.7805264
2013-01-01,South West,2.1790907
2013-01-01,Wales,1.48125
2013-01-01,West Midlands,1.3292308
2013-01-01,Yorkshire & Humber,1.2492307
2013-02-01,East Anglia,1.5015385
2013-02-01,East Midlands,1.323
2013-02-01,London,1.4444444
2013-02-01,North,1.1483333
2013-02-01,North West,1.5821428
2013-02-01,Northern Ireland,1.7639999
2013-02-01,Scotland,1.34
2013-02-01,South East,1.9375
2013-02-01,South West,1.8381817
2013-02-01,Wales,1.28
2013-02-01,West Midlands,1.2463636
2013-02-01,Yorkshire & Humber,1.1916667
2013-03-01,East Anglia,1.5400001
2013-03-01,East Midlands,1.378
2013-03-01,London,1.6421053
2013-03-01,North,1.0733334
2013-03-01,North West,1.6633334
2013-03-01,Northern Ireland,1.8880001
2013-03-01,Scotland,1.4899999
2013-03-01,South East,1.9111112
2013-03-01,South West,1.8809091
2013-03-01,Wales,1.16
2013-03-01,West Midlands,1.1681819
2013-03-01,Yorkshire & Humber,1.2218182
2013-04-01,East Anglia,1.5984614
2013-04-01,East Midlands,1.221111
2013-04-01,London,1.6368421
2013-04-01,North,1.0733334
2013-04-01,North West,1.68875
2013-04-01,Northern Ireland,1.602
2013-04-01,Scotland,1.3658333
2013-04-01,South East,2.046875
2013-04-01,South West,1.9284616
2013-04-01,Wales,0.935
2013-04-01,West Midlands,1.31
2013-04-01,Yorkshire & Humber,1.1941667
2013-05-01,East Anglia,1.5392857
2013-05-01,East Midlands,1.328
2013-05-01,London,1.6226315
2013-05-01,North,1.0749999
2013-05-01,North West,1.71125
2013-05-01,Northern Ireland,1.9219999
2013-05-01,Scotland,1.4733334
2013-05-01,South East,2.04125
2013-05-01,South West,2.0046153
2013-05-01,Wales,1.2514286
2013-05-01,West Midlands,1.4090909
2013-05-01,Yorkshire & Humber,1.0572728
2013-06-01,East Anglia,1.7699999
2013-06-01,East Midlands,1.5854546
2013-06-01,London,1.8973684
2013-06-01,North,1.4485714
2013-06-01,North West,1.7188234
2013-06-01,Northern Ireland,2.282
2013-06-01,Scotland,1.5292307
2013-06-01,South East,2.076111
2013-06-01,South West,2.155
2013-06-01,Wales,1.545
2013-06-01,West Midlands,1.4183334
2013-06-01,Yorkshire & Humber,1.377
2013-07-01,East Anglia,1.6546667
2013-07-01,East Midlands,1.4827272
2013-07-01,London,1.7889999
2013-07-01,North,1.4628571
2013-07-01,North West,1.7011765
2013-07-01,Northern Ireland,2.135
2013-07-01,Scotland,1.5083333
2013-07-01,South East,2.0911112
2013-07-01,South West,2.0835714
2013-07-01,Wales,1.5514286
2013-07-01,West Midlands,1.4361539
2013-07-01,Yorkshire & Humber,1.2509091
2013-08-01,East Anglia,1.7146666
2013-08-01,East Midlands,1.5733333
2013-08-01,London,1.7678947
2013-08-01,North,1.3685714
2013-08-01,North West,1.8041177
2013-08-01,Northern Ireland,2.1483333
2013-08-01,Scotland,1.6261538
2013-08-01,South East,2.0995
2013-08-01,South West,2.142857
2013-08-01,Wales,1.5957143
2013-08-01,West Midlands,1.4561539
2013-08-01,Yorkshire & Humber,1.209091
2013-09-01,East Anglia,1.7099999
2013-09-01,East Midlands,1.5075
2013-09-01,London,1.7716666
2013-09-01,North,1.5314286
2013-09-01,North West,1.7958823
2013-09-01,Northern Ireland,2.2316666
2013-09-01,Scotland,1.6161538
2013-09-01,South East,2.0955
2013-09-01,South West,2.1014285
2013-09-01,Wales,1.5414286
2013-09-01,West Midlands,1.3663636
