quote_date,description,item_id,price,item_name
2000-10-01,BUTTER-HOME PRODUCED-250G,211301,0.8225676,Butter
2000-10-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.6050371,Eggs
2000-10-01,FLOUR-SELF-RAISING-1.5KG,210201,0.625,Flour
2000-10-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8856954,Milk
2000-10-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.5485161,Sugar
2000-11-01,BUTTER-HOME PRODUCED-250G,211301,0.83075345,Butter
2000-11-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.6172727,Eggs
2000-11-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6440845,Flour
2000-11-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8780537,Milk
2000-11-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.5425974,Sugar
2000-12-01,BUTTER-HOME PRODUCED-250G,211301,0.8164789,Butter
2000-12-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5963503,Eggs
2000-12-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6394964,Flour
2000-12-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.8917567,Milk
2000-12-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.54878205,Sugar
2001-01-01,BUTTER-HOME PRODUCED-250G,211301,0.8175333,Butter
2001-01-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5926051,Eggs
2001-01-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6473239,Flour
2001-01-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.89264894,Milk
2001-01-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.5498013,Sugar
2001-02-01,BUTTER-HOME PRODUCED-250G,211301,0.81787676,Butter
2001-02-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.6548039,Eggs
2001-02-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6182069,Flour
2001-02-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9330769,Milk
2001-02-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.5849019,Sugar
2001-03-01,BUTTER-HOME PRODUCED-250G,211301,0.81232876,Butter
2001-03-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.613622,Eggs
2001-03-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6418621,Flour
2001-03-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.934586,Milk
2001-03-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.5901274,Sugar
2001-04-01,BUTTER-HOME PRODUCED-250G,211301,0.80641377,Butter
2001-04-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5817323,Eggs
2001-04-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6125,Flour
2001-04-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9592857,Milk
2001-04-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.58576924,Sugar
2001-05-01,BUTTER-HOME PRODUCED-250G,211301,0.7983117,Butter
2001-05-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5979844,Eggs
2001-05-01,FLOUR-SELF-RAISING-1.5KG,210201,0.65708333,Flour
2001-05-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9758709,Milk
2001-05-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.5915432,Sugar
2001-06-01,BUTTER-HOME PRODUCED-250G,211301,0.80125827,Butter
2001-06-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5616153,Eggs
2001-06-01,FLOUR-SELF-RAISING-1.5KG,210201,0.65344596,Flour
2001-06-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9796815,Milk
2001-06-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.58875,Sugar
2001-07-01,BUTTER-HOME PRODUCED-250G,211301,0.8043919,Butter
2001-07-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.6011764,Eggs
2001-07-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6483448,Flour
2001-07-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.98159236,Milk
2001-07-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.584625,Sugar
2001-08-01,BUTTER-HOME PRODUCED-250G,211301,0.8008725,Butter
2001-08-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5847481,Eggs
2001-08-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6502759,Flour
2001-08-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9841667,Milk
2001-08-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.5925466,Sugar
2001-09-01,BUTTER-HOME PRODUCED-250G,211301,0.78510493,Butter
2001-09-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.6102113,Eggs
2001-09-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6142647,Flour
2001-09-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9838065,Milk
2001-09-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6055034,Sugar
2001-10-01,BUTTER-HOME PRODUCED-250G,211301,0.78933334,Butter
2001-10-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5969065,Eggs
2001-10-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6011765,Flour
2001-10-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9792903,Milk
2001-10-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.5975625,Sugar
2001-11-01,BUTTER-HOME PRODUCED-250G,211301,0.796875,Butter
2001-11-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5984286,Eggs
2001-11-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6002837,Flour
2001-11-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9837107,Milk
2001-11-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6010429,Sugar
2001-12-01,BUTTER-HOME PRODUCED-250G,211301,0.7846309,Butter
2001-12-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.6262412,Eggs
2001-12-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6220438,Flour
2001-12-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.98398733,Milk
2001-12-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.60030866,Sugar
2002-01-01,BUTTER-HOME PRODUCED-250G,211301,0.79268456,Butter
2002-01-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.6134558,Eggs
2002-01-01,FLOUR-SELF-RAISING-1.5KG,210201,0.64131385,Flour
2002-01-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9861438,Milk
2002-01-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6128302,Sugar
2002-02-01,BUTTER-HOME PRODUCED-250G,211301,0.78695035,Butter
2002-02-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.6524779,Eggs
2002-02-01,FLOUR-SELF-RAISING-1.5KG,210201,0.66139346,Flour
2002-02-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9988356,Milk
2002-02-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6326845,Sugar
2002-03-01,BUTTER-HOME PRODUCED-250G,211301,0.78235716,Butter
2002-03-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.60144,Eggs
2002-03-01,FLOUR-SELF-RAISING-1.5KG,210201,0.65790325,Flour
2002-03-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.99510205,Milk
2002-03-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6444966,Sugar
2002-04-01,BUTTER-HOME PRODUCED-250G,211301,0.78944826,Butter
2002-04-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5638168,Eggs
2002-04-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6380153,Flour
2002-04-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.99588233,Milk
2002-04-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6356209,Sugar
2002-05-01,BUTTER-HOME PRODUCED-250G,211301,0.7889209,Butter
2002-05-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.561168,Eggs
2002-05-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6438931,Flour
2002-05-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9980922,Milk
2002-05-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6443448,Sugar
2002-06-01,BUTTER-HOME PRODUCED-250G,211301,0.78223026,Butter
2002-06-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.582061,Eggs
2002-06-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6403846,Flour
2002-06-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.9994805,Milk
2002-06-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6428387,Sugar
2002-07-01,BUTTER-HOME PRODUCED-250G,211301,0.78167886,Butter
2002-07-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5592593,Eggs
2002-07-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6373643,Flour
2002-07-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0014193,Milk
2002-07-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6440385,Sugar
2002-08-01,BUTTER-HOME PRODUCED-250G,211301,0.78249997,Butter
2002-08-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5284328,Eggs
2002-08-01,FLOUR-SELF-RAISING-1.5KG,210201,0.63372093,Flour
2002-08-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,0.99812907,Milk
2002-08-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.64666665,Sugar
2002-09-01,BUTTER-HOME PRODUCED-250G,211301,0.77601504,Butter
2002-09-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5516936,Eggs
2002-09-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6359504,Flour
2002-09-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0132027,Milk
2002-09-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.64490193,Sugar
2002-10-01,BUTTER-HOME PRODUCED-250G,211301,0.78398496,Butter
2002-10-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5511811,Eggs
2002-10-01,FLOUR-SELF-RAISING-1.5KG,210201,0.628,Flour
2002-10-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.03,Milk
2002-10-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6489543,Sugar
2002-11-01,BUTTER-HOME PRODUCED-250G,211301,0.7816788,Butter
2002-11-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5777206,Eggs
2002-11-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6304724,Flour
2002-11-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0349678,Milk
2002-11-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.643961,Sugar
2002-12-01,BUTTER-HOME PRODUCED-250G,211301,0.78613794,Butter
2002-12-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.586923,Eggs
2002-12-01,FLOUR-SELF-RAISING-1.5KG,210201,0.65548384,Flour
2002-12-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0326923,Milk
2002-12-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6538961,Sugar
2003-01-01,BUTTER-HOME PRODUCED-250G,211301,0.7955319,Butter
2003-01-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5695834,Eggs
2003-01-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6475758,Flour
2003-01-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0350323,Milk
2003-01-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6752866,Sugar
2003-02-01,BUTTER-HOME PRODUCED-250G,211301,0.79266185,Butter
2003-02-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.4630579,Eggs
2003-02-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6387023,Flour
2003-02-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0289305,Milk
2003-02-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.67999995,Sugar
2003-03-01,BUTTER-HOME PRODUCED-250G,211301,0.7528261,Butter
2003-03-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5759559,Eggs
2003-03-01,FLOUR-SELF-RAISING-1.5KG,210201,0.63137406,Flour
2003-03-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0272487,Milk
2003-03-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6498324,Sugar
2003-04-01,BUTTER-HOME PRODUCED-250G,211301,0.7846491,Butter
2003-04-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.6470588,Eggs
2003-04-01,FLOUR-SELF-RAISING-1.5KG,210201,0.64954954,Flour
2003-04-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0314707,Milk
2003-04-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.66110426,Sugar
2003-05-01,BUTTER-HOME PRODUCED-250G,211301,0.80581194,Butter
2003-05-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.6358559,Eggs
2003-05-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6530089,Flour
2003-05-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0183562,Milk
2003-05-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.66301674,Sugar
2003-06-01,BUTTER-HOME PRODUCED-250G,211301,0.80222225,Butter
2003-06-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.656,Eggs
2003-06-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6502655,Flour
2003-06-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0159813,Milk
2003-06-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.66583335,Sugar
2003-07-01,BUTTER-HOME PRODUCED-250G,211301,0.80322033,Butter
2003-07-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.6430701,Eggs
2003-07-01,FLOUR-SELF-RAISING-1.5KG,210201,0.65284485,Flour
2003-07-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0592272,Milk
2003-07-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.68268156,Sugar
2003-08-01,BUTTER-HOME PRODUCED-250G,211301,0.8037719,Butter
2003-08-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.634878,Eggs
2003-08-01,FLOUR-SELF-RAISING-1.5KG,210201,0.65353984,Flour
2003-08-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0583568,Milk
2003-08-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.69761366,Sugar
2003-09-01,BUTTER-HOME PRODUCED-250G,211301,0.79721314,Butter
2003-09-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.6294737,Eggs
2003-09-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6421818,Flour
2003-09-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0609633,Milk
2003-09-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.6992135,Sugar
2003-10-01,BUTTER-HOME PRODUCED-250G,211301,0.8098347,Butter
2003-10-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.6524324,Eggs
2003-10-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6689474,Flour
2003-10-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0604225,Milk
2003-10-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.70049995,Sugar
2003-11-01,BUTTER-HOME PRODUCED-250G,211301,0.8002098,Butter
2003-11-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.6533587,Eggs
2003-11-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6591667,Flour
2003-11-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0594468,Milk
2003-11-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7112,Sugar
2003-12-01,BUTTER-HOME PRODUCED-250G,211301,0.8032847,Butter
2003-12-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.6683089,Eggs
2003-12-01,FLOUR-SELF-RAISING-1.5KG,210201,0.630073,Flour
2003-12-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0603797,Milk
2003-12-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.71257424,Sugar
2004-01-01,BUTTER-HOME PRODUCED-250G,211301,0.79805756,Butter
2004-01-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.648603,Eggs
2004-01-01,FLOUR-SELF-RAISING-1.5KG,210201,0.65902257,Flour
2004-01-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0600841,Milk
2004-01-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7407,Sugar
2004-02-01,BUTTER-HOME PRODUCED-250G,211301,0.8049557,Butter
2004-02-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.527069,Eggs
2004-02-01,FLOUR-SELF-RAISING-1.5KG,210201,0.68109244,Flour
2004-02-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0616817,Milk
2004-02-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7634536,Sugar
2004-03-01,BUTTER-HOME PRODUCED-250G,211301,0.80699116,Butter
2004-03-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5161984,Eggs
2004-03-01,FLOUR-SELF-RAISING-1.5KG,210201,0.7029661,Flour
2004-03-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0570135,Milk
2004-03-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7594473,Sugar
2004-04-01,BUTTER-HOME PRODUCED-250G,211301,0.81050426,Butter
2004-04-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5611476,Eggs
2004-04-01,FLOUR-SELF-RAISING-1.5KG,210201,0.7023077,Flour
2004-04-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0485268,Milk
2004-04-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.758593,Sugar
2004-05-01,BUTTER-HOME PRODUCED-250G,211301,0.8053333,Butter
2004-05-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5455999,Eggs
2004-05-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6928926,Flour
2004-05-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.05,Milk
2004-05-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.755505,Sugar
2004-06-01,BUTTER-HOME PRODUCED-250G,211301,0.80786884,Butter
2004-06-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5659837,Eggs
2004-06-01,FLOUR-SELF-RAISING-1.5KG,210201,0.69107443,Flour
2004-06-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.05,Milk
2004-06-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.76,Sugar
2004-07-01,BUTTER-HOME PRODUCED-250G,211301,0.81548387,Butter
2004-07-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5511382,Eggs
2004-07-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6855833,Flour
2004-07-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0466964,Milk
2004-07-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7591133,Sugar
2004-08-01,BUTTER-HOME PRODUCED-250G,211301,0.81236845,Butter
2004-08-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5362602,Eggs
2004-08-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6890164,Flour
2004-08-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0529149,Milk
2004-08-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.75594056,Sugar
2004-09-01,BUTTER-HOME PRODUCED-250G,211301,0.81435484,Butter
2004-09-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.530315,Eggs
2004-09-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6927049,Flour
2004-09-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0498598,Milk
2004-09-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7568254,Sugar
2004-10-01,BUTTER-HOME PRODUCED-250G,211301,0.81246036,Butter
2004-10-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5441732,Eggs
2004-10-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6714754,Flour
2004-10-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0515625,Milk
2004-10-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7382587,Sugar
2004-11-01,BUTTER-HOME PRODUCED-250G,211301,0.81084746,Butter
2004-11-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.554,Eggs
2004-11-01,FLOUR-SELF-RAISING-1.5KG,210201,0.69671994,Flour
2004-11-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0512162,Milk
2004-11-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7535468,Sugar
2004-12-01,BUTTER-HOME PRODUCED-250G,211301,0.80496126,Butter
2004-12-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5591044,Eggs
2004-12-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6920325,Flour
2004-12-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0494666,Milk
2004-12-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7531683,Sugar
2005-01-01,BUTTER-HOME PRODUCED-250G,211301,0.808806,Butter
2005-01-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5441667,Eggs
2005-01-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6880952,Flour
2005-01-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0508,Milk
2005-01-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7586139,Sugar
2005-02-01,BUTTER-HOME PRODUCED-250G,211301,0.81593496,Butter
2005-02-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5541177,Eggs
2005-02-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6812605,Flour
2005-02-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0437037,Milk
2005-02-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.771649,Sugar
2005-03-01,BUTTER-HOME PRODUCED-250G,211301,0.810315,Butter
2005-03-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5752381,Eggs
2005-03-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6785,Flour
2005-03-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.1154091,Milk
2005-03-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7732973,Sugar
2005-04-01,BUTTER-HOME PRODUCED-250G,211301,0.8122138,Butter
2005-04-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5623437,Eggs
2005-04-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6809836,Flour
2005-04-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.1173991,Milk
2005-04-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.77469075,Sugar
2005-05-01,BUTTER-HOME PRODUCED-250G,211301,0.7775641,Butter
2005-05-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5531013,Eggs
2005-05-01,FLOUR-SELF-RAISING-1.5KG,210201,0.68626666,Flour
2005-05-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.0380092,Milk
2005-05-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7141346,Sugar
2005-06-01,BUTTER-HOME PRODUCED-250G,211301,0.8078102,Butter
2005-06-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.6007199,Eggs
2005-06-01,FLOUR-SELF-RAISING-1.5KG,210201,0.67912,Flour
2005-06-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.1190498,Milk
2005-06-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7743077,Sugar
2005-07-01,BUTTER-HOME PRODUCED-250G,211301,0.8056391,Butter
2005-07-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5770454,Eggs
2005-07-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6716,Flour
2005-07-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.1165777,Milk
2005-07-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7743523,Sugar
2005-08-01,BUTTER-HOME PRODUCED-250G,211301,0.79734373,Butter
2005-08-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.588077,Eggs
2005-08-01,FLOUR-SELF-RAISING-1.5KG,210201,0.67082644,Flour
2005-08-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.114843,Milk
2005-08-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7747938,Sugar
2005-09-01,BUTTER-HOME PRODUCED-250G,211301,0.7926724,Butter
2005-09-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.6022047,Eggs
2005-09-01,FLOUR-SELF-RAISING-1.5KG,210201,0.66786885,Flour
2005-09-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.1159009,Milk
2005-09-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.77020615,Sugar
2005-10-01,BUTTER-HOME PRODUCED-250G,211301,0.79321426,Butter
2005-10-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.6047581,Eggs
2005-10-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6595042,Flour
2005-10-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.1193694,Milk
2005-10-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7686598,Sugar
2005-11-01,BUTTER-HOME PRODUCED-250G,211301,0.78608334,Butter
2005-11-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5979832,Eggs
2005-11-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6692373,Flour
2005-11-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.1192727,Milk
2005-11-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.78351486,Sugar
2005-12-01,BUTTER-HOME PRODUCED-250G,211301,0.7936923,Butter
2005-12-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.60664,Eggs
2005-12-01,FLOUR-SELF-RAISING-1.5KG,210201,0.6703361,Flour
2005-12-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.1177169,Milk
2005-12-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.7669652,Sugar
2006-01-01,BUTTER-HOME PRODUCED-250G,211301,0.79806453,Butter
2006-01-01,EGGS-MEDIUM-PER DOZ OR 2 X 6,211602,1.5942063,Eggs
2006-01-01,FLOUR-SELF-RAISING-1.5KG,210201,0.67499995,Flour
2006-01-01,SHOP MILK-WHOLE MILK-4PT/2LTR,211709,1.1351163,Milk
2006-01-01,SUGAR -GRANULATED-WHITE-PER KG,212101,0.76536953,Sugar
2006-02-01,BUTTER-HOME PRODUCED-250G,211301,0.7958779,Butter
